cnv	ratio	entropy	outcome
82.520093759001	3.6273	3.993154137693	1
47.374723257797	3.9871	3.82676951965456	1
72.4961168967217	4.4594	3.84434034683516	1
71.37262046291	3.9819	3.97822560815813	1
43.1566513168632	4.4703	4.05696537053129	1
48.6969862567401	3.585	3.89168015755168	1
111.932132342858	4.1592	4.16718004656897	1
52.9614238331332	3.1699	3.80625118226199	1
50.6015283663878	3.0589	3.79872621865667	1
68.7374012920708	2.2761	3.98103953537055	1
50.8529593911529	3.737	3.80643383895953	1
59.2270576391697	4.1468	3.89015778525906	1
71.4035116978653	3.8329	3.98476551075834	1
96.5981195251739	3.3969	3.99558842943966	1
104.338024561037	3.6709	4.07938450213816	1
32.3303715172844	3.4811	3.8200001807149	1
93.5163631334713	3.2384	4.06967932038014	1
82.6472108040915	4.1497	3.87866597300795	1
50.8553001166372	4.2039	3.99913603252321	1
85.8677114623032	4.0661	4.09881453904178	1
87.246286728486	3.9156	3.904177417493	1
69.0999670403379	3.7115	3.79289623989102	1
74.7663614351702	2.9125	4.11746105861998	1
112.150140100894	3.6088	4.15643409817067	1
61.4363272491296	3.9206	3.94528423144902	1
93.5624350938885	3.4128	4.06134888676189	1
79.3967156846249	3.6912	3.78341537372211	1
69.741234571154	3.6699	3.94598598540881	1
39.1786795895282	2.8074	3.76605513421352	1
54.5302104973304	4.1699	3.96405242910102	1
51.437528677693	3.4594	3.89698520382498	1
56.9179525908684	3.1293	3.94751581386796	1
91.1315229235571	3.4667	4.01958425530371	1
53.3534409858149	3.7843	3.91634832183984	1
26.0803316847545	2.7127	3.76203465973726	1
122.593528027146	4.231	4.16327539767205	1
47.9864180086399	3.9069	3.83956802907981	1
65.4593585865687	3	3.61281244638415	1
75.1868248357294	4.2479	4.05216284129893	1
79.0122435296835	4.0685	3.91247230540887	1
76.0792239792429	3.4263	4.13848540286991	1
32.6119836898075	2.6088	4.09118967291243	1
71.0897157972886	2.585	4.06276383045469	1
78.4345313976583	3.9165	4.17802093155411	1
52.7205555981234	3.5484	4.13398820862543	1
57.6613236593692	3.6491	3.90326543373374	1
65.8621703681084	4.4688	3.974027893607	1
85.7422560944121	3.8826	3.82109473947142	1
31.8113080065001	3.6323	3.47668909389193	1
78.8013186783921	4.3999	4.1344978650865	1
89.5286998976378	2.8854	4.06339628641149	1
63.0120169887697	3.6595	3.92071715726201	1
68.5148243488673	3.3861	4.00984785630097	1
58.2010728856893	4.1859	3.9890912980161	1
85.0194443320185	3.96	3.82920153719215	1
64.1170937401768	4.585	3.93016298029283	1
53.4320098721368	3.7162	3.97040070862955	1
108.747388909436	4.2029	4.08177767017274	1
79.7818772183356	3.2854	3.77986526486924	1
51.5393472792791	3.9069	3.89672241132174	1
75.2097376316054	2.9111	4.1222722368295	1
59.409009101178	2.5688	3.88067358998581	1
44.6280703593511	3.6582	4.08551240348601	1
77.6393840062375	4.2695	3.97214973663928	1
92.6357906461379	4.8413	3.99341571421727	1
79.2741639092588	4.2854	3.97682661450483	1
77.2310858281232	4.3825	3.87210659011301	1
50.5455274349354	4.6206	4.01441774534671	1
78.3395598490628	4.0875	3.92883389650152	1
53.131080784873	5.0875	3.73968576201516	1
48.7427045482011	2.75	3.96364478348374	1
57.8563933560814	3.8908	3.65274729494433	1
45.401308639265	3.6724	3.9509199335349	1
52.712232000998	3.6245	3.99579693157887	1
43.0027382308267	3.5699	3.87593034856906	1
63.446832396664	3.3999	3.83399265081342	1
78.0988992596128	4.1396	4.02235441408873	1
61.7321583180528	3.8745	3.84722335335587	1
72.6730007549089	3.2928	3.91942196111647	1
61.3432009988182	3.574	4.03465393872722	1
67.3192963258239	3.7694	4.05840536584601	1
36.6226373291455	3.4094	3.8975608209085	1
78.9813647493504	4.0268	4.04249273979583	1
64.209303373844	3.078	3.95138861065833	1
86.6433449941772	3.993	4.06896235039757	1
74.5520212023239	4.0875	3.90615493321176	1
53.435781993554	4.0334	3.77865123230742	1
37.0445785935204	3.3626	3.77845671197274	1
26.0645677012563	3.4811	3.91805273529082	1
51.2333149432023	4.143	3.77829818196047	1
61.5235207278413	4.0531	3.58807598900606	1
57.018444914354	3.585	3.95797163131713	1
47.5405434478995	3.9228	3.82500067612156	1
30.4715827122355	3.585	3.77994068262174	1
82.6486870391907	3.9425	4.15427595128451	1
75.1364779930088	3.2907	3.78950985296971	1
72.0824732623709	4.5443	4.09564724866879	1
92.0620605883047	3.585	4.03779391055618	1
54.8201169020707	3.8074	4.12909702797285	1
50.9158597748758	3.6554	3.88001751604825	1
28.4988146872364	3.5325	3.88228079533216	1
41.7364500241897	3.9341	3.83086605978833	1
29.1854483751387	3.9449	3.92050601513277	1
74.9726923500858	4.3038	4.09494828085463	1
90.5335097219152	3.5935	3.91223465808189	1
51.9738945325894	4.1832	3.84903941917492	1
111.565852841842	3.6668	4.05799051726517	1
68.005408650483	3.6245	4.11161533164717	1
39.2362277281204	3.1293	3.99528717739384	1
71.1499352426027	3.991	4.06677352152879	1
59.863036455495	2.1444	3.75115541829119	1
84.170713945417	4.3074	3.95521501818321	1
51.0588769400445	3.6439	3.89769529765408	1
49.9931439162473	3.7249	4.0100060054471	1
62.8188132648745	3.1104	4.14688030248035	1
36.6764476222172	3.5361	3.78896907619951	1
46.587966873139	3.3505	4.02630742607205	1
52.1222803689525	4.0995	3.9786579720214	1
73.8653944340525	3.8202	3.90941034193002	1
65.1929062641587	3.5648	3.93513406343259	1
29.9918712976558	3.0875	3.92637013015618	1
63.6108228847994	3.9069	3.87916984484877	1
114.495717594043	4.4894	4.06829843729008	1
41.2299805244318	3.5166	3.89055744403262	1
66.6958744121307	3.0704	4.03045569770481	1
20.3156747667984	3.5236	3.61399768601817	1
60.1971895294838	2.4854	3.85789698730974	1
19.8540077488553	3	4.0442131943349	1
48.5426938783817	3.6893	3.92187077883943	1
30.071059036504	2.8875	3.84351984294975	1
26.6108773324976	3.7549	3.9158619636706	1
60.1704379294677	4.3576	3.65662542758901	1
90.2684838278833	3.5025	4.04764341018975	1
86.6986516224115	4.6603	4.01166385164069	1
82.5699842878919	3.8244	4.13291370258417	1
76.3640458953825	3.3626	3.88590099314087	1
54.9311871958694	3.585	3.99931386158906	1
41.46322359504	3.5699	3.85332914368603	1
94.6101948608017	4.012	4.13671308395939	1
83.8605813300777	3.8005	4.21636298715194	1
96.6722357811445	4.7127	4.08998676452048	1
26.8918447491515	3.585	3.83993955961572	1
69.0353800083839	3.2695	3.67333914193488	1
55.9542389930146	3.558	3.90837287573781	1
72.0193543741586	3.5146	3.98542657458755	1
44.6783293821127	3.0444	3.97026488029644	1
55.5272167698543	3.4475	3.72496123401921	1
110.712369099711	4.3837	4.14491514493295	1
63.1008180769142	3.926	3.79158184743062	1
67.2680005362976	3.3219	4.01638139247658	1
21.0354634756938	2.8074	4.00229659657985	1
67.4143918762084	3.3219	3.75104446792465	1
30.082619146795	3.1898	3.90487271238896	1
25.3850158093472	2.8651	3.5868193111659	1
61.5973296604488	3.8625	4.03507867820054	1
76.0580936649367	3.5569	3.93511681375846	1
44.0449869386002	3.406	4.18958408339572	1
34.7239094058492	3.2587	3.63335760023761	1
49.0750460750778	3.2065	3.84375868430823	1
62.884483250367	3.663	3.91704417829081	1
72.8712179812816	3.9608	3.93698228469189	1
36.4142956975804	4.2977	3.6621491600191	1
72.3479401643573	3.4475	4.04059332791031	1
30.4861480257897	3.3825	4.06382887125085	1
48.9658685389979	2.8962	3.95954834123001	1
49.8471280623668	3.9069	4.05049158497859	1
49.6593190622437	3.4983	4.01723430360327	1
53.6822848281725	4.2172	3.85517376095919	1
100.146071752533	3.7097	4.09506332758001	1
40.9503162716826	3.3219	3.66790749023634	1
56.2448255657173	3.0444	4.00598602978063	1
41.2441847368571	3.5484	3.9858814948944	1
58.8646665741606	3.9819	3.82526765097553	1
78.0099144516385	3.8074	4.02148379603869	1
66.0092632464056	4.0255	3.97310685084018	1
59.4085487775739	4.5055	3.90643187479578	1
72.0184058391046	4.4873	4.00955679212772	1
70.8353775163708	3.8618	3.99036472828704	1
78.8741638822639	4.3399	4.06891686016099	1
40.531295681723	3.8704	3.96100924142665	1
67.0588901549438	4.4919	3.87743182923097	1
76.8793218127401	2.8898	4.00060684426597	1
61.7076329145048	3.974	4.08513805960828	1
40.3459283562949	3.4883	3.97773141884409	1
40.8337074106525	3.2224	3.86681179069068	1
85.6923053040245	4.3399	3.86750929260686	1
79.6239746796438	3.1699	4.14667762728089	1
95.5461078442691	3.5763	3.71787533088523	1
28.3268190423667	2.858	3.83554841009519	1
64.2116080918367	4.4594	3.96815707907641	1
73.7095992357953	3.5949	4.21544926936287	1
54.638457537404	3.5607	3.88539425633187	1
52.0261683508091	3.9228	4.05294153418021	1
67.2267942306491	3.9307	4.02598527050508	1
77.4004454584681	4.4396	3.93021486930273	1
52.6825572754825	3.3861	3.97275126121704	1
89.0538893336783	4.8826	3.85473944612253	1
50.3141121503503	3.078	3.82322568588604	1
61.4984482521198	3.5236	3.6654240092121	1
67.13680749025	3.3692	3.91960909558895	1
44.0282584362038	4.0444	3.78617523979069	1
87.8714178669572	4.5236	4.05467092437573	1
68.5123236521226	4.0297	4.1035709988834	1
65.862953843886	3.8635	3.79003692678667	1
55.8663626333217	3.8972	3.98149209575026	1
66.0218896078159	3.5443	3.9989609286446	1
38.0211007284688	3.9069	3.83183088972434	1
46.227086715519	2.6245	3.70179487566876	1
42.6990631420057	3.0704	3.58265200624816	1
59.3277854484553	3.9069	3.96920510681828	1
61.4499368963069	3.2352	3.8906415749097	1
52.6550068932674	3.8188	4.05018905603277	1
41.9785003862106	3.6818	3.96689795507133	1
48.0015123854585	3.3536	4.10740285057326	1
36.1227209124021	3.7004	3.66980181332643	1
49.9144434601088	3.9355	4.10044540511232	1
69.4646033153787	4.4406	4.05611066915427	1
54.8559910799633	4.0875	4.04778675078693	1
89.4026419903081	3.7625	3.99963178046331	1
55.2739906204191	3.6294	4.02831079626202	1
86.7207136963104	4.1127	4.02258128648213	1
58.1886872290519	2.6147	3.8791634995567	1
36.0238033856595	2.9175	3.72266037119368	1
58.1158470822004	4.1234	4.09200122997436	1
45.7474130406508	3.3656	3.98736464480384	1
72.7536267786003	4.5607	3.97125931775947	1
45.2342544423494	3.5677	3.82621400312563	1
44.5724103167718	3.7726	3.67839128781076	1
72.1178197576192	3.4983	4.10381856289193	1
37.4520742722366	3.9635	3.86201442677576	1
65.3744407033042	3.6699	3.73756143081219	1
86.5345077756936	4.1255	3.85536348446833	1
74.8359099888452	4.5935	3.87227833177952	1
40.0179987319473	4	3.97121621552775	1
45.0244682032809	4.511	4.05383474762806	1
95.3513500665829	4.0324	4.06547346160772	1
24.1356405387407	3.9542	4.01022192214041	1
51.2926013538632	3.9475	3.93014098113046	1
49.4709542579699	2.5146	3.88525570139603	1
55.2027634150148	3.1699	3.75726179941863	1
80.8384967234633	3.6305	4.0409881518286	1
76.3015944001886	2.9594	3.86732320018783	1
72.156951898737	3.161	3.92675468898753	1
92.6211035865286	2.9905	3.98890306483242	1
72.9125488919768	3.8989	3.98504358839229	1
100.901548121068	3.5783	4.16832863457033	1
66.7780335847807	3.4109	4.08685229530485	1
48.874355018898	4.0589	3.67913450677882	1
70.7335673645182	4.1468	3.93248308997881	1
60.4789245738575	4.1497	3.96908024641227	1
65.3979551138036	5.0297	3.83752852542459	1
84.0857120091499	4.0112	3.79315270758173	1
46.656847812211	4.015	4.04280587999078	1
68.6708097063388	4.2574	3.8165013702009	1
62.9239917998158	4.3505	3.98838298654196	1
51.6337928837075	3.3985	3.92863817143143	1
43.4891853839135	3.3219	3.66316359114169	1
59.9299854058513	4.2352	3.98666684271912	1
105.25004019179	4.0969	4.04971548379585	1
50.4275992787228	3.5178	4.08163106808332	1
74.8253115701696	4.5236	3.93654614546119	1
79.9111854080065	4.0531	4.04028991787519	1
22.0924074076643	3.273	3.83367515489805	1
64.0567707009165	3.6503	4.06485103702205	1
56.6537525097443	3.0444	3.93174757592183	1
99.1589503423151	4.4594	3.91220013394344	1
80.6772394830793	3.7682	3.99901138860822	1
45.5972097018559	3.3379	3.86498180593706	1
119.506076273643	4.2605	4.12480002521519	1
91.5872677593416	3.9887	3.6320456627531	1
63.5951842930507	3.3074	3.63385457308605	1
65.6363065967492	4.2095	3.87176590967637	1
77.8317013408204	3.95	3.98360541204495	1
43.712984822132	3.6439	3.76007353750668	1
60.9733165596124	4.4021	4.02721340771307	1
50.1632885681664	3.43	3.88116845700174	1
35.2089511258647	3.4094	3.8339301308139	1
60.3402521153721	2.9542	3.69238975174076	1
53.2964717934943	3.4406	3.84938701317697	1
75.7765764589993	3.9594	4.07046666079748	1
63.4499881523898	4.0199	4.09881467799036	1
76.1228288328549	4.3854	4.17066419549236	1
57.7242241053531	3.848	3.64501601596459	1
81.7096612241485	3.5361	4.23053376326395	1
62.93690489046	4.152	4.09265858791085	1
73.1667413186175	3.2578	4.06648889552728	1
77.9643840011108	3.5546	3.92982416442003	1
65.4491586470229	3.4594	3.89066798715952	1
26.4222706177159	3.1699	3.94852844621992	1
74.9055466362889	3.8948	3.96273947550425	1
62.756945298456	3.5025	4.05216159154877	1
43.2085407301759	3.3692	3.86922601469319	1
57.3487680847909	4.1584	4.08347963024525	1
109.950178779086	3.591	4.04677044702023	1
76.272761538693	4.3434	3.97462471311102	1
46.5596491662131	3.628	3.67800249242204	1
47.6408941599822	3.2854	4.16545727099536	1
59.2886013879072	4.0875	3.9290402576018	1
72.8673899620084	4.0768	4.0540153301279	1
81.1112339496214	3.3999	3.83568681680868	1
45.6289901448985	3.0138	4.0747550861101	1
104.105078294005	4.0531	4.01011218711363	1
63.9413138741484	3.75	3.85839091951085	1
107.80466823215	4.1201	4.00503269955807	1
31.151590421001	3.663	4.03501177948222	1
51.5375925181463	4.1565	3.99061918558133	1
49.2937221900727	4.3363	3.82025900565855	1
48.9723059601453	3.974	3.87570021841489	1
57.2250042209437	3.5146	3.91150542909538	1
71.3306730374163	3.8379	4.21118780978073	1
53.3000374896587	4.237	3.92170417971424	1
58.3971777069019	3.7004	3.9423219395692	1
92.8157046556395	3.2574	3.91202186008975	1
41.6676552761461	4.1964	3.95070376206679	1
50.4506132994427	3.7549	4.06856474052682	1
76.3288804594993	4.1497	3.94547793734865	1
54.2087041090826	3.2016	3.97478704321791	1
99.7122976473322	4.1916	4.04814231965731	1
75.6906431000852	4.4757	3.9332712760318	1
100.011110559551	4.6273	3.98793029374937	1
115.993900037621	4.2701	4.1281498239395	1
91.7262565190271	3.7225	3.84702491477422	1
43.8718924242933	2.2095	3.67341658530545	1
46.1508493490824	4.263	3.81192232530278	1
102.458239998427	3.4418	3.86315768343543	1
76.8798170621647	3.433	4.05990099870746	1
17.8754659127394	3.9542	3.79107330649696	1
60.9797273838617	3.1293	3.79384484749067	1
79.9360135023675	3.9386	3.81672627736301	1
54.4417209773321	4.45	4.03197020263687	1
66.2920536358993	4	4.06510135760892	1
78.5333883046263	4.2395	3.96632066033023	1
79.7229562215331	3.6301	3.94682606605034	1
70.9554203338439	3.8301	3.93059858365582	1
62.6701223193983	4.0112	4.00462479696042	1
40.0958903254001	3.3626	3.75483021785246	1
80.5350463172854	4.098	3.96612839000621	1
74.0385638007553	4.1964	3.96444978627023	1
36.7970511010444	3.558	4.17701069644918	1
11.3858234496633	2.3785	3.46346518960165	1
89.0627145425127	4.5763	4.13163520903647	1
63.8449311692236	3.9542	4.23732916244138	1
69.8340694656195	3.991	3.58650712860495	1
42.8734619397462	4.0444	4.01705158148895	1
66.7055988436511	3.4354	3.75369668539559	1
54.1843902343769	3.7004	3.87682634976023	1
114.06928302978	4.0334	4.04034836240615	1
27.41799787587	2.8074	3.67320813348695	1
97.4914547606194	3.3646	3.98630411964564	1
29.0125552711351	3.926	3.87445385974933	1
70.7107903873899	3.538	4.00762643919609	1
39.9289996327838	3.3505	3.94040395281803	1
95.4983406948211	3.7508	4.06075312383299	1
90.7762376728799	3.6833	3.93520062984518	1
50.7918874376403	3.7489	4.04728938120437	1
62.7888509268757	4.8455	3.99454864849361	1
73.9969248949704	5.0618	3.99279982338977	1
64.7614555398546	3.5969	4.03107013368355	1
55.3745232948117	4.4854	3.96551083118469	1
75.4079647045538	3.9658	3.94288931400238	1
41.962470489513	2.7926	3.97235083390597	1
50.8002214301489	3.8074	3.78311056117043	1
93.090483774453	3.5925	3.97418331264354	1
64.7604766732559	3.585	4.05267119919479	1
88.0997386154692	4.5305	4.02447643930908	1
22.1777068723823	3.663	3.86577501406808	1
57.9852901983607	4.1115	3.93962534338317	1
51.2430335214574	3.0677	3.99032033827429	1
58.9492433974352	3.4919	3.98609122960704	1
73.4588717055407	4.478	4.06329737453085	1
41.4257235500593	4.2977	4.03325822720728	1
80.8311280241983	3.1599	4.09424065158369	1
79.9288391409334	3.9434	4.02588757970598	1
25.8937017277132	3.0297	3.69739252292683	1
104.82640582434	3.4316	4.09592713473562	1
66.466244284951	3.4883	3.99652932790653	1
93.9894466573046	4.3219	4.04891445608833	1
66.5520874485638	4.0297	4.00771648189363	1
49.2500450466032	3.8704	4.00215102951831	1
43.7103786976341	4.2327	3.86469727754038	1
72.6549127982973	3.8074	3.95185957031048	1
65.3804143760811	4.4037	3.84418264983601	1
84.3263499235877	3.494	4.02784150954173	1
50.0835419523425	3.6756	4.06654551445187	1
64.4653020732488	4.2854	4.1747769541682	1
51.4057025716914	4.1832	3.75950129443102	1
74.9058967340016	4.1584	3.94423651338928	1
27.7710064902462	4	3.49000241679131	1
96.5757972155446	3.3026	3.88806508923164	1
48.180584911648	3.1565	3.82071836949034	1
59.2504199963472	3.9475	3.94197813851116	1
46.0902958519295	4.0589	3.98726765967002	1
83.8358714871307	3.5157	3.98462007174176	1
55.4100393947878	3.1876	3.88595806549356	1
47.6551302386885	4.0531	3.68138677503536	1
68.2068046147201	4.9542	4.16864241856733	1
103.74596771254	3.2524	3.96073439794979	1
64.2046203112249	3.1832	4.04741609230125	1
57.3518675582733	3.9175	4.12881249133535	1
65.4842150472594	3.4195	4.04274718901279	1
115.769040584864	3.9425	3.96011705718595	1
53.4187113670946	3.5178	3.97714235963755	1
53.322000878241	4.3626	4.17194453923982	1
71.7264346820857	4.7347	4.12857274562963	1
64.3024310305054	3.4594	3.82615142122052	1
36.0652316801914	4.3923	3.75789420851381	1
39.3291667384178	4.8745	4.08565884283906	1
59.5353308028244	4	3.86649837437118	1
93.7154761888836	3.4992	4.04957079095127	1
45.931010832408	3.6147	3.78738697101753	1
75.1171368185478	4.1584	3.98707052534192	1
86.5119712406756	3.7843	3.67107717828105	1
70.1392564998759	3.559	4.10582014989643	1
69.3110380716621	3.7776	3.81620216208022	1
88.2942313099026	3.585	4.12738062382574	1
67.103830618589	3.2095	4.1019742795981	1
66.4001443214601	4.559	3.96164662387507	1
49.2627547561812	3.6245	3.57519412818662	1
75.8546134271089	3.592	4.02757717734253	1
59.1772009689281	3.4195	4.12758071558251	1
66.9581116569778	3.2955	3.97607851693868	1
87.0605165750256	3.2563	3.9029037621202	1
33.2703994585168	3.406	3.84379861344909	1
90.3123671363649	4.094	4.0440465464245	1
74.1606915510956	4.2574	3.78995069203948	1
72.4076673770297	4.0753	4.05535709241188	1
38.4791904779954	3.2479	3.71258639305451	1
40.2875872363424	2.9206	3.5542893074396	1
61.8465236384821	2.822	4.03988287040963	1
37.0912817885866	3.5546	3.70652263159019	1
92.3576060424434	3.4354	3.95727025522232	1
50.869889891531	4.1859	3.96146961678788	1
91.4885355888115	3.5502	3.97095065954375	1
87.4737385924089	3.8413	3.96895761620598	1
78.3624863325044	3.7866	4.07545660305036	1
62.2116565273158	4.4485	3.68045981701304	1
76.2281862212505	3.6174	3.98564836671426	1
76.384105726257	4.4954	4.04956540795127	1
77.6077926760127	4.6206	3.95869404301293	1
44.970935709156	3.1497	3.95979039033114	1
42.3244131724814	3.9069	3.87761444989578	1
57.3219777313587	3.9069	3.92889403943495	1
22.9713358253388	2.974	3.66249037670869	1
63.8539969592751	3.9773	3.76306175314464	1
48.676801226822	2.5502	3.89419967582214	1
80.5655947276853	4.1293	3.86343777455894	1
79.1907885890675	3.3985	4.01544809246303	1
17.1001754919421	3.0444	3.625	1
76.0342628432982	4.3219	4.03741424705906	1
31.9160922117635	3.2587	4.15543905173638	1
67.3366253302023	3.7843	4.09399126931986	1
83.3330261034324	4.1015	4.10311470183478	1
60.5698437044429	5.0704	3.92533261707497	1
51.338474152549	4.2605	3.90843643329744	1
64.9910948815169	2.1497	4.06531641815847	1
35.1874495749233	3.3058	3.92455287362106	1
32.147532019436	4.5392	3.85394556982082	1
51.9588037405176	3.6439	4.02256755537046	1
93.9931358547244	4.4688	4.05504179460398	1
48.5721376537285	3.6724	4.03317469369364	1
68.5869606608021	3.2928	4.01211007852932	1
89.9581166887688	4.4757	3.94888342837697	1
33.9378149230457	3.3458	3.83570966528294	1
82.5392140029431	4.0395	4.09572186136938	1
51.4001405073482	3.2224	3.63990582552871	1
57.3900993306985	4.273	4.08712132351128	1
37.0096616946759	3.6049	3.57256511569332	1
74.9219318923516	3.5648	4.02416627880089	1
37.9231978752605	4.0589	3.95295633462091	1
49.6567441141936	4.9425	3.81726783846327	1
64.3648557005314	3.9386	4.09698460970286	1
58.5424962788149	4.2928	4.13370082960893	1
84.5108191462621	4.1293	3.95744971008075	1
95.708661559415	4.0492	3.85423536369577	1
57.9256059873064	3.663	3.81247903367031	1
93.4052767682796	3.797	3.95022727774757	1
79.622068734989	4.1043	4.03185067389954	1
25.0449672094962	3.1234	3.90871867207634	1
38.4108049293763	3.9307	3.72908575393521	1
36.5280996034455	2.7425	3.73236792882631	1
65.5175310919204	3.9341	4.06432817970733	1
73.2727871678117	3.1155	4.07123520197325	1
70.2741042794054	3.3339	3.97890070606815	1
42.0023199241259	2.8931	3.64205524350807	1
66.0005501683476	3.7004	3.81818533291999	1
77.568296848836	4.433	3.95198331468878	1
32.2559258636361	3.5677	3.91219418979067	1
45.9274382318616	4.5648	4.01278129783093	1
54.2654643043784	2.7726	3.99584606728223	1
59.51797394586	3.2224	3.88654478501697	1
110.785167820634	3.75	4.14827074618915	1
88.38001648782	4.278	4.07509056455396	1
64.3561833771622	4.3505	3.81738627061101	1
71.1010671467816	4.1813	3.76608171399212	1
62.181089990081	3.7442	4.17532614662149	1
75.3274539538779	3.6206	3.96610084960384	1
39.7929943979166	4.2288	3.88338382009573	1
81.7104667844381	3.3837	3.98637970376737	1
